Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-01-08 07:00:00,Netherlands,Netherlands,NL,142.81,187.64,71.95,60.55,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-08 08:00:00,Netherlands,Netherlands,NL,153.48,200.5,69.88,60.77,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-08 09:00:00,Netherlands,Netherlands,NL,121.89,167.32,76.13,70.84,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-08 10:00:00,Netherlands,Netherlands,NL,112.55,157.52,77.91,74.29,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-08 11:00:00,Netherlands,Netherlands,NL,110.26,155.3,78.26,74.6,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-08 12:00:00,Netherlands,Netherlands,NL,109.21,153.98,78.47,73.87,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-08 13:00:00,Netherlands,Netherlands,NL,113.12,158.19,77.98,73.16,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-08 14:00:00,Netherlands,Netherlands,NL,127.35,173.09,76.74,70.78,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-08 15:00:00,Netherlands,Netherlands,NL,157.37,205.54,71.61,64.59,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-08 16:00:00,Netherlands,Netherlands,NL,184.46,235.65,67.19,59.55,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-08 17:00:00,Netherlands,Netherlands,NL,189.24,242.24,65.42,59.05,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-08 18:00:00,Netherlands,Netherlands,NL,183.53,235.77,66.14,59.62,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-08 19:00:00,Netherlands,Netherlands,NL,172.74,222.77,67.76,60.32,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-08 20:00:00,Netherlands,Netherlands,NL,169.72,219.56,67.76,59.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-08 21:00:00,Netherlands,Netherlands,NL,176.91,226.89,68.13,62.67,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-08 22:00:00,Netherlands,Netherlands,NL,170.49,219.88,67.9,59.77,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-08 23:00:00,Netherlands,Netherlands,NL,172.43,222.45,67.07,60.15,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-09 00:00:00,Netherlands,Netherlands,NL,166.62,215.7,67.78,59.74,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-09 01:00:00,Netherlands,Netherlands,NL,166.95,215.99,68.06,59.81,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-09 02:00:00,Netherlands,Netherlands,NL,162.34,210.61,68.26,58.43,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-09 03:00:00,Netherlands,Netherlands,NL,173.58,224.35,65.8,56.86,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-09 04:00:00,Netherlands,Netherlands,NL,169.09,219.02,66.67,58.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-09 05:00:00,Netherlands,Netherlands,NL,178.22,230.33,64.98,57.88,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-09 06:00:00,Netherlands,Netherlands,NL,224.23,285.55,56.58,51.63,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-09 07:00:00,Netherlands,Netherlands,NL,258.57,325.34,52.72,48.78,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-09 08:00:00,Netherlands,Netherlands,NL,251.42,315.96,54.84,50.5,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-09 09:00:00,Netherlands,Netherlands,NL,200.21,257.66,65.43,62.23,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-09 10:00:00,Netherlands,Netherlands,NL,167.57,221.68,70.07,67.04,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-09 11:00:00,Netherlands,Netherlands,NL,150.31,203.33,72.06,68.02,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-09 12:00:00,Netherlands,Netherlands,NL,149.52,200.93,73.28,70.0,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-09 13:00:00,Netherlands,Netherlands,NL,163.08,215.75,71.46,67.88,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-09 14:00:00,Netherlands,Netherlands,NL,177.27,232.57,68.35,64.96,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-09 15:00:00,Netherlands,Netherlands,NL,227.4,289.29,59.33,55.48,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-09 16:00:00,Netherlands,Netherlands,NL,285.12,354.53,50.14,46.11,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-09 17:00:00,Netherlands,Netherlands,NL,273.21,342.84,50.2,46.65,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-09 18:00:00,Netherlands,Netherlands,NL,266.6,337.01,49.33,46.01,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-09 19:00:00,Netherlands,Netherlands,NL,256.84,324.18,52.14,48.72,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-09 20:00:00,Netherlands,Netherlands,NL,244.0,308.83,54.23,50.87,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-09 21:00:00,Netherlands,Netherlands,NL,239.91,302.84,56.1,52.5,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-09 22:00:00,Netherlands,Netherlands,NL,239.77,303.13,55.53,51.62,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-09 23:00:00,Netherlands,Netherlands,NL,249.27,310.43,58.0,53.37,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-10 00:00:00,Netherlands,Netherlands,NL,210.7,268.4,60.69,56.43,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-10 01:00:00,Netherlands,Netherlands,NL,202.51,258.12,61.71,57.51,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-10 02:00:00,Netherlands,Netherlands,NL,222.74,278.74,61.66,57.04,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-10 03:00:00,Netherlands,Netherlands,NL,226.73,283.69,60.73,56.12,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-10 04:00:00,Netherlands,Netherlands,NL,218.58,277.41,59.02,54.77,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-10 05:00:00,Netherlands,Netherlands,NL,224.86,287.42,56.49,52.55,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-10 06:00:00,Netherlands,Netherlands,NL,252.47,318.91,52.9,49.33,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-10 07:00:00,Netherlands,Netherlands,NL,255.9,322.29,53.08,49.23,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-10 08:00:00,Netherlands,Netherlands,NL,255.35,321.08,53.73,50.27,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-10 09:00:00,Netherlands,Netherlands,NL,201.83,261.18,63.57,60.8,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-10 10:00:00,Netherlands,Netherlands,NL,174.1,229.71,68.16,65.72,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-10 11:00:00,Netherlands,Netherlands,NL,161.09,214.79,70.38,67.99,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-10 12:00:00,Netherlands,Netherlands,NL,158.75,211.86,70.67,68.14,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-10 13:00:00,Netherlands,Netherlands,NL,158.01,211.4,70.14,67.87,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-10 14:00:00,Netherlands,Netherlands,NL,166.13,220.38,68.33,65.83,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-10 15:00:00,Netherlands,Netherlands,NL,201.81,260.32,61.62,58.89,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-10 16:00:00,Netherlands,Netherlands,NL,228.41,289.66,57.1,54.23,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-10 17:00:00,Netherlands,Netherlands,NL,229.5,290.16,57.62,54.78,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-10 18:00:00,Netherlands,Netherlands,NL,221.93,281.64,58.54,55.8,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-10 19:00:00,Netherlands,Netherlands,NL,216.77,274.23,60.65,57.77,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-10 20:00:00,Netherlands,Netherlands,NL,198.05,252.23,63.57,60.46,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-10 21:00:00,Netherlands,Netherlands,NL,178.3,229.4,65.93,62.61,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-10 22:00:00,Netherlands,Netherlands,NL,177.94,229.05,65.56,62.08,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-10 23:00:00,Netherlands,Netherlands,NL,172.47,223.07,66.0,61.18,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-11 00:00:00,Netherlands,Netherlands,NL,170.96,221.16,66.33,61.29,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-11 01:00:00,Netherlands,Netherlands,NL,167.34,216.67,67.11,61.37,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-11 02:00:00,Netherlands,Netherlands,NL,163.15,211.68,67.87,61.15,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-11 03:00:00,Netherlands,Netherlands,NL,159.38,207.27,68.57,62.58,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-11 04:00:00,Netherlands,Netherlands,NL,166.22,215.5,67.22,61.91,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-11 05:00:00,Netherlands,Netherlands,NL,162.68,211.12,68.05,61.51,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-11 06:00:00,Netherlands,Netherlands,NL,188.51,240.57,65.41,61.76,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-11 07:00:00,Netherlands,Netherlands,NL,219.87,277.42,60.7,57.39,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-11 08:00:00,Netherlands,Netherlands,NL,233.09,292.88,58.86,55.46,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-11 09:00:00,Netherlands,Netherlands,NL,180.32,235.86,66.74,64.03,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-11 10:00:00,Netherlands,Netherlands,NL,151.69,204.77,70.45,68.17,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-11 11:00:00,Netherlands,Netherlands,NL,146.43,198.89,71.32,69.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-11 12:00:00,Netherlands,Netherlands,NL,147.79,200.52,70.88,68.78,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-11 13:00:00,Netherlands,Netherlands,NL,147.0,198.93,71.38,69.23,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-11 14:00:00,Netherlands,Netherlands,NL,153.45,205.45,70.55,68.26,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-11 15:00:00,Netherlands,Netherlands,NL,180.94,235.88,65.15,61.89,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-11 16:00:00,Netherlands,Netherlands,NL,215.35,273.33,60.03,56.49,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-11 17:00:00,Netherlands,Netherlands,NL,219.16,277.5,59.73,56.86,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-11 18:00:00,Netherlands,Netherlands,NL,215.49,273.58,60.17,57.35,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-11 19:00:00,Netherlands,Netherlands,NL,205.43,261.52,62.02,59.02,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-11 20:00:00,Netherlands,Netherlands,NL,191.54,245.3,64.1,60.89,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-11 21:00:00,Netherlands,Netherlands,NL,180.25,232.08,65.84,62.56,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-11 22:00:00,Netherlands,Netherlands,NL,167.92,217.42,67.58,64.17,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-11 23:00:00,Netherlands,Netherlands,NL,162.24,210.52,68.51,65.04,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-12 00:00:00,Netherlands,Netherlands,NL,160.47,208.26,68.99,65.49,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-12 01:00:00,Netherlands,Netherlands,NL,160.08,207.75,68.94,65.42,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-12 02:00:00,Netherlands,Netherlands,NL,161.26,209.14,68.49,64.88,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-12 03:00:00,Netherlands,Netherlands,NL,159.54,207.34,68.93,64.57,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-12 04:00:00,Netherlands,Netherlands,NL,160.86,209.01,68.66,64.33,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-12 05:00:00,Netherlands,Netherlands,NL,168.67,218.68,67.2,63.26,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-12 06:00:00,Netherlands,Netherlands,NL,186.42,239.86,64.78,61.55,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-12 07:00:00,Netherlands,Netherlands,NL,195.43,250.36,63.49,60.45,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-12 08:00:00,Netherlands,Netherlands,NL,194.91,250.39,63.24,60.24,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-12 09:00:00,Netherlands,Netherlands,NL,154.81,206.03,71.04,68.53,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-12 10:00:00,Netherlands,Netherlands,NL,139.52,189.08,73.86,71.48,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-12 11:00:00,Netherlands,Netherlands,NL,129.32,177.59,75.55,72.11,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-12 12:00:00,Netherlands,Netherlands,NL,124.7,171.93,76.53,72.53,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-12 13:00:00,Netherlands,Netherlands,NL,131.27,179.61,75.32,71.73,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-12 14:00:00,Netherlands,Netherlands,NL,140.58,189.81,73.57,69.85,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-12 15:00:00,Netherlands,Netherlands,NL,166.81,218.36,69.13,65.05,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-12 16:00:00,Netherlands,Netherlands,NL,199.67,255.19,63.03,58.63,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-12 17:00:00,Netherlands,Netherlands,NL,207.05,264.55,61.17,58.26,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-12 18:00:00,Netherlands,Netherlands,NL,205.13,262.56,61.12,58.21,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-12 19:00:00,Netherlands,Netherlands,NL,196.54,251.84,62.93,59.85,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-12 20:00:00,Netherlands,Netherlands,NL,179.92,231.54,66.36,63.03,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-12 21:00:00,Netherlands,Netherlands,NL,170.16,219.86,68.06,64.6,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-12 22:00:00,Netherlands,Netherlands,NL,165.99,215.08,68.46,65.01,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-12 23:00:00,Netherlands,Netherlands,NL,164.75,213.6,67.96,64.55,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-13 00:00:00,Netherlands,Netherlands,NL,163.45,211.99,68.05,64.6,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-13 01:00:00,Netherlands,Netherlands,NL,159.63,207.47,68.81,63.93,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-13 02:00:00,Netherlands,Netherlands,NL,157.03,204.49,69.25,64.06,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-13 03:00:00,Netherlands,Netherlands,NL,154.66,202.24,69.52,63.18,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-13 04:00:00,Netherlands,Netherlands,NL,153.57,200.73,69.91,63.23,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-13 05:00:00,Netherlands,Netherlands,NL,155.58,203.29,69.45,61.97,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-13 06:00:00,Netherlands,Netherlands,NL,166.93,216.89,67.24,60.57,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-13 07:00:00,Netherlands,Netherlands,NL,184.63,237.65,64.8,60.35,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-13 08:00:00,Netherlands,Netherlands,NL,188.82,242.97,64.02,59.5,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-13 09:00:00,Netherlands,Netherlands,NL,149.38,199.62,71.56,67.73,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-13 10:00:00,Netherlands,Netherlands,NL,132.79,181.26,74.6,70.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-13 11:00:00,Netherlands,Netherlands,NL,126.06,173.72,75.74,71.69,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-13 12:00:00,Netherlands,Netherlands,NL,122.54,169.51,76.52,71.99,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-13 13:00:00,Netherlands,Netherlands,NL,124.33,171.38,76.17,71.92,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-13 14:00:00,Netherlands,Netherlands,NL,130.96,178.57,74.78,69.87,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-13 15:00:00,Netherlands,Netherlands,NL,157.89,208.49,69.66,64.53,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-13 16:00:00,Netherlands,Netherlands,NL,201.28,258.11,61.55,57.81,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-13 17:00:00,Netherlands,Netherlands,NL,204.59,261.68,61.43,58.62,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-13 18:00:00,Netherlands,Netherlands,NL,204.6,261.93,61.14,58.3,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-13 19:00:00,Netherlands,Netherlands,NL,194.31,249.56,62.95,59.99,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-13 20:00:00,Netherlands,Netherlands,NL,185.81,238.82,64.95,61.89,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-13 21:00:00,Netherlands,Netherlands,NL,177.81,228.93,66.65,63.42,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-13 22:00:00,Netherlands,Netherlands,NL,165.45,213.75,69.4,65.98,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-13 23:00:00,Netherlands,Netherlands,NL,162.13,210.17,69.61,66.09,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-14 00:00:00,Netherlands,Netherlands,NL,157.93,205.02,70.21,66.53,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-14 01:00:00,Netherlands,Netherlands,NL,155.33,201.96,70.48,66.54,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-14 02:00:00,Netherlands,Netherlands,NL,146.29,191.31,72.05,65.04,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-14 03:00:00,Netherlands,Netherlands,NL,142.52,187.22,72.5,62.05,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-14 04:00:00,Netherlands,Netherlands,NL,140.28,184.59,72.72,61.8,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-14 05:00:00,Netherlands,Netherlands,NL,142.11,186.86,72.31,60.88,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-14 06:00:00,Netherlands,Netherlands,NL,143.91,189.02,72.07,62.57,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-14 07:00:00,Netherlands,Netherlands,NL,144.53,189.77,72.04,61.45,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-14 08:00:00,Netherlands,Netherlands,NL,152.99,199.92,70.82,62.26,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-14 09:00:00,Netherlands,Netherlands,NL,117.34,161.14,77.86,70.66,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-14 10:00:00,Netherlands,Netherlands,NL,110.44,154.42,79.02,73.24,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-14 11:00:00,Netherlands,Netherlands,NL,109.26,153.49,79.22,74.44,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-14 12:00:00,Netherlands,Netherlands,NL,106.78,150.59,79.79,75.18,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-14 13:00:00,Netherlands,Netherlands,NL,107.89,151.65,79.59,75.57,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-14 14:00:00,Netherlands,Netherlands,NL,116.52,161.14,77.96,74.76,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-14 15:00:00,Netherlands,Netherlands,NL,136.23,182.23,74.11,70.52,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-14 16:00:00,Netherlands,Netherlands,NL,169.62,219.5,67.69,63.53,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-14 17:00:00,Netherlands,Netherlands,NL,176.15,227.3,66.47,63.18,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-14 18:00:00,Netherlands,Netherlands,NL,169.14,218.69,68.15,64.95,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-14 19:00:00,Netherlands,Netherlands,NL,164.75,213.42,68.88,65.54,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-14 20:00:00,Netherlands,Netherlands,NL,156.67,203.68,70.5,67.06,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-14 21:00:00,Netherlands,Netherlands,NL,154.36,200.89,70.87,67.39,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-14 22:00:00,Netherlands,Netherlands,NL,143.56,187.87,72.47,68.59,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-14 23:00:00,Netherlands,Netherlands,NL,140.84,184.71,72.67,68.47,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-15 00:00:00,Netherlands,Netherlands,NL,142.29,186.48,72.15,67.72,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-15 01:00:00,Netherlands,Netherlands,NL,146.36,191.31,71.32,67.1,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-15 02:00:00,Netherlands,Netherlands,NL,145.53,190.49,71.27,66.62,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-15 03:00:00,Netherlands,Netherlands,NL,146.05,191.19,71.09,65.16,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-15 04:00:00,Netherlands,Netherlands,NL,148.23,193.79,70.71,65.16,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
